datetime,open,high,low,close,volume
2026-02-13 09:15:00,627.3,821.25,579.0,742.2,240440
2026-02-13 09:30:00,751.0,885.8,751.0,795.65,42220
2026-02-13 09:45:00,798.2,843.45,773.05,826.95,17880
2026-02-13 10:00:00,830.6,836.45,794.7,830.0,8760
2026-02-13 10:15:00,838.75,867.25,809.3,812.75,11240
2026-02-13 10:30:00,805.0,816.15,738.0,764.45,20000
2026-02-13 10:45:00,761.7,828.45,761.7,785.7,10700
2026-02-13 11:00:00,789.9,849.4,787.5,810.0,11200
2026-02-13 11:15:00,804.15,865.1,804.15,820.7,10980
2026-02-13 11:30:00,827.95,868.35,819.1,819.1,6300
2026-02-13 11:45:00,819.45,839.5,811.0,818.65,11420
2026-02-13 12:00:00,811.1,821.15,770.5,780.6,10800
2026-02-13 12:15:00,781.1,807.5,708.95,741.95,17300
2026-02-13 12:30:00,742.1,764.4,704.8,744.15,18860
2026-02-13 12:45:00,749.65,822.1,720.2,819.6,21600
2026-02-13 13:00:00,819.55,844.1,772.7,772.7,12000
2026-02-13 13:15:00,765.5,826.65,752.4,817.0,15600
2026-02-13 13:30:00,822.25,838.45,801.65,836.1,9900
2026-02-13 13:45:00,840.0,973.95,832.6,894.45,22540
2026-02-13 14:00:00,890.0,924.55,871.7,889.15,6460
2026-02-13 14:15:00,886.1,916.15,875.0,886.1,2740
2026-02-13 14:30:00,884.85,958.25,877.7,935.25,10660
2026-02-13 14:45:00,939.5,939.5,906.0,925.8,8280
2026-02-13 15:00:00,919.45,1092.8,919.45,1040.0,12920
2026-02-13 15:15:00,1036.3,1186.55,981.9,1164.65,18260
2026-02-16 09:15:00,1189.65,1189.65,1015.6,1040.05,3180
2026-02-16 09:30:00,1042.95,1076.35,935.0,1070.0,4120
2026-02-16 09:45:00,1072.2,1127.2,972.0,972.0,1900
2026-02-16 10:00:00,960.0,960.0,840.05,850.0,3920
2026-02-16 10:15:00,840.0,903.85,833.65,897.95,2460
2026-02-16 10:30:00,898.8,916.85,871.0,888.6,1900
2026-02-16 10:45:00,891.25,927.85,870.0,910.2,2280
2026-02-16 11:00:00,907.4,945.95,875.0,881.65,2240
2026-02-16 11:15:00,868.05,920.0,844.0,920.0,2300
2026-02-16 11:30:00,908.4,930.0,892.95,924.85,3360
2026-02-16 11:45:00,930.0,958.65,905.15,905.15,3040
2026-02-16 12:00:00,902.9,902.9,828.35,842.85,2300
2026-02-16 12:15:00,864.45,881.4,779.0,779.0,4620
2026-02-16 12:30:00,765.05,780.0,746.25,768.75,4780
2026-02-16 12:45:00,766.3,834.6,765.25,824.5,4860
2026-02-16 13:00:00,804.65,805.3,766.3,783.8,2560
2026-02-16 13:15:00,787.9,805.0,755.0,761.0,2920
2026-02-16 13:30:00,765.0,798.25,739.2,748.8,3660
2026-02-16 13:45:00,746.95,817.4,743.15,805.45,4100
2026-02-16 14:00:00,795.05,817.5,758.0,759.05,2120
2026-02-16 14:15:00,762.15,770.05,662.9,668.4,13320
2026-02-16 14:30:00,668.7,669.6,599.7,615.4,35480
2026-02-16 14:45:00,620.3,632.5,579.3,599.65,50260
2026-02-16 15:00:00,605.25,605.25,523.7,536.75,69940
2026-02-16 15:15:00,540.0,548.35,509.0,510.05,45340
2026-02-17 09:15:00,647.0,726.0,630.85,677.35,87460
2026-02-17 09:30:00,680.1,700.9,538.0,546.55,46280
2026-02-17 09:45:00,552.25,572.0,487.8,510.5,102180
2026-02-17 10:00:00,511.35,534.0,479.15,485.4,63180
2026-02-17 10:15:00,483.7,508.05,399.3,412.95,182080
2026-02-17 10:30:00,410.7,525.8,402.85,511.7,333960
2026-02-17 10:45:00,511.85,553.95,490.45,492.4,180040
2026-02-17 11:00:00,491.65,524.4,471.0,472.3,114140
2026-02-17 11:15:00,469.55,480.45,435.6,438.6,111540
2026-02-17 11:30:00,438.65,446.65,343.75,381.7,477440
2026-02-17 11:45:00,381.4,381.4,342.55,363.15,421940
2026-02-17 12:00:00,362.1,390.0,354.85,380.95,398220
2026-02-17 12:15:00,380.65,380.65,331.2,366.2,595420
2026-02-17 12:30:00,365.1,387.0,357.75,366.85,414720
2026-02-17 12:45:00,366.0,381.15,335.0,379.85,457260
2026-02-17 13:00:00,380.95,410.5,331.5,369.5,738800
2026-02-17 13:15:00,368.65,384.3,357.7,365.2,297380
2026-02-17 13:30:00,363.75,363.75,325.95,338.55,537500
2026-02-17 13:45:00,337.9,420.3,333.3,415.45,622900
2026-02-17 14:00:00,416.75,485.75,367.15,475.25,681480
2026-02-17 14:15:00,479.3,483.05,417.25,467.1,314280
2026-02-17 14:30:00,463.45,481.75,375.5,404.1,313740
2026-02-17 14:45:00,403.5,433.1,388.1,400.15,327540
2026-02-17 15:00:00,394.95,406.0,356.25,382.0,407780
2026-02-17 15:15:00,382.2,385.6,365.5,377.1,248940
2026-02-18 09:15:00,336.5,371.0,281.05,319.15,3108720
2026-02-18 09:30:00,318.0,353.0,281.75,292.65,2015440
2026-02-18 09:45:00,290.8,463.4,288.7,442.4,2731140
2026-02-18 10:00:00,444.85,485.55,424.9,456.8,1005120
2026-02-18 10:15:00,458.5,495.05,421.15,446.45,788440
2026-02-18 10:30:00,445.6,472.3,401.75,463.45,547180
2026-02-18 10:45:00,465.25,469.35,351.0,360.8,618380
2026-02-18 11:00:00,359.7,398.95,346.0,367.25,787620
2026-02-18 11:15:00,368.4,416.5,362.2,370.95,811180
2026-02-18 11:30:00,367.9,397.55,308.7,376.95,1157880
2026-02-18 11:45:00,377.5,391.45,342.2,342.2,575660
2026-02-18 12:00:00,340.0,352.0,312.75,321.25,738080
2026-02-18 12:15:00,321.15,330.7,290.2,313.85,1244780
2026-02-18 12:30:00,315.85,319.6,272.5,285.05,1102900
2026-02-18 12:45:00,283.4,313.95,273.7,277.1,840220
2026-02-18 13:00:00,277.0,300.0,257.6,279.4,1186100
2026-02-18 13:15:00,276.55,295.2,257.5,282.4,1622520
2026-02-18 13:30:00,281.65,305.65,278.45,290.35,903140
2026-02-18 13:45:00,287.35,343.2,264.0,306.4,1802200
2026-02-18 14:00:00,308.3,314.9,237.4,241.7,1450520
2026-02-18 14:15:00,240.5,253.9,180.85,194.75,5471640
2026-02-18 14:30:00,193.9,208.2,184.55,200.8,4896260
2026-02-18 14:45:00,200.25,208.0,177.9,183.55,4592440
2026-02-18 15:00:00,172.65,176.5,138.05,138.9,5208660
2026-02-18 15:15:00,140.1,147.3,129.35,137.6,2649200
2026-02-18 15:30:00,137.1,137.1,137.1,137.1,1320
2026-02-19 09:15:00,77.45,98.6,43.15,94.3,17090400
2026-02-19 09:30:00,94.15,165.25,89.6,142.8,21773260
2026-02-19 09:45:00,144.0,155.85,97.5,142.55,16662140
2026-02-19 10:00:00,142.35,192.2,108.45,181.9,16458600
2026-02-19 10:15:00,179.8,216.3,159.45,193.5,11866140
2026-02-19 10:30:00,194.2,289.0,180.5,243.8,7519720
2026-02-19 10:45:00,242.5,262.75,208.9,225.85,3248920
2026-02-19 11:00:00,226.15,266.2,194.55,264.2,3849700
2026-02-19 11:15:00,263.15,378.4,247.05,352.25,3610940
2026-02-19 11:30:00,358.0,409.15,339.85,377.9,1557100
2026-02-19 11:45:00,380.05,442.45,371.0,419.15,1238020
2026-02-19 12:00:00,421.25,624.1,409.35,617.55,1117500
2026-02-19 12:15:00,623.05,655.0,493.7,526.15,567420
2026-02-19 12:30:00,525.25,705.0,508.3,680.0,462820
2026-02-19 12:45:00,685.8,713.9,584.8,615.0,262500
2026-02-19 13:00:00,616.2,648.8,510.15,545.75,304520
2026-02-19 13:15:00,545.15,617.0,518.5,554.15,235000
2026-02-19 13:30:00,553.1,684.75,551.55,615.15,240080
2026-02-19 13:45:00,616.25,755.95,596.65,755.8,182560
2026-02-19 14:00:00,751.1,816.7,707.7,726.9,137580
2026-02-19 14:15:00,724.05,800.75,642.4,791.9,156140
2026-02-19 14:30:00,790.0,891.15,719.6,891.15,109840
2026-02-19 14:45:00,893.35,980.2,860.45,936.45,162720
2026-02-19 15:00:00,935.75,1079.3,929.5,1075.15,160440
2026-02-19 15:15:00,1071.1,1137.4,1071.1,1093.95,93580
