datetime,open,high,low,close,volume
2024-03-01 09:45:00,1270.0,1280.0,1270.0,1280.0,31
2024-03-01 10:15:00,1280.0,1280.0,1280.0,1280.0,15
2024-03-01 11:00:00,1220.4,1220.4,1220.4,1220.4,15
2024-03-01 11:15:00,1171.5,1171.5,1093.05,1093.05,885
2024-03-01 11:30:00,1089.55,1089.55,1064.45,1064.45,240
2024-03-01 11:45:00,1064.45,1064.45,1064.45,1064.45,180
2024-03-01 12:00:00,1101.5,1101.5,1101.5,1101.5,75
2024-03-01 12:15:00,1081.95,1081.95,1065.45,1065.45,150
2024-03-01 12:30:00,1060.3,1060.3,1034.2,1034.2,510
2024-03-01 12:45:00,1034.2,1057.95,1034.2,1047.0,525
2024-03-01 13:00:00,1038.0,1056.95,1018.5,1056.95,945
2024-03-01 13:15:00,1044.75,1046.6,1024.85,1024.85,375
2024-03-01 13:30:00,1045.25,1045.25,1042.0,1042.0,75
2024-03-01 13:45:00,1031.0,1031.0,1006.4,1006.4,675
2024-03-01 14:00:00,988.1,1012.4,947.0,953.25,1635
2024-03-01 14:15:00,957.05,957.05,892.35,895.3,390
2024-03-01 14:30:00,880.25,920.4,880.25,916.6,825
2024-03-01 14:45:00,915.0,921.2,890.0,907.1,1155
2024-03-01 15:00:00,908.55,915.65,866.95,874.0,2970
2024-03-01 15:15:00,878.8,911.0,871.05,888.85,9015
2024-03-01 15:30:00,880.45,880.45,880.45,880.45,15
2024-03-02 09:15:00,909.9,914.75,898.8,904.0,286
2024-03-02 09:30:00,905.0,905.45,889.0,892.65,240
2024-03-02 09:45:00,881.75,902.55,874.3,892.15,4590
2024-03-02 11:30:00,850.05,895.55,850.05,866.55,225
2024-03-02 11:45:00,862.0,878.8,858.65,858.65,360
2024-03-02 12:00:00,856.0,859.05,832.0,832.0,1395
2024-03-02 12:15:00,832.0,835.0,829.85,831.6,675
2024-03-02 12:30:00,883.15,883.15,883.15,883.15,45
2024-03-04 09:15:00,814.95,882.1,814.95,858.95,6511
2024-03-04 09:30:00,861.45,883.35,830.0,844.0,5355
2024-03-04 09:45:00,862.3,893.4,862.3,868.6,2730
2024-03-04 10:00:00,873.15,886.5,809.05,823.45,2595
2024-03-04 10:15:00,822.6,824.55,784.05,791.55,2955
2024-03-04 10:30:00,783.25,797.0,774.8,795.0,3300
2024-03-04 10:45:00,818.9,916.3,807.15,914.95,5670
2024-03-04 11:00:00,920.0,925.0,877.0,892.4,5175
2024-03-04 11:15:00,858.7,917.85,840.0,874.65,1455
2024-03-04 11:30:00,871.0,894.0,865.2,885.0,1260
2024-03-04 11:45:00,870.4,894.35,861.9,894.35,345
2024-03-04 12:00:00,885.0,902.05,883.0,889.15,1275
2024-03-04 12:15:00,881.35,884.7,855.0,857.9,870
2024-03-04 12:30:00,858.65,870.0,845.0,849.65,1665
2024-03-04 12:45:00,848.3,890.0,847.85,856.8,1125
2024-03-04 13:00:00,854.15,873.45,844.3,873.45,1530
2024-03-04 13:15:00,862.95,862.95,824.95,849.15,1275
2024-03-04 13:30:00,846.8,848.05,812.2,820.0,1365
2024-03-04 13:45:00,823.3,845.0,807.65,828.65,10875
2024-03-04 14:00:00,828.85,840.0,770.0,770.0,1995
2024-03-04 14:15:00,769.65,793.35,756.7,780.0,3345
2024-03-04 14:30:00,778.75,849.3,773.55,815.85,2115
2024-03-04 14:45:00,818.1,818.35,790.15,794.0,1125
2024-03-04 15:00:00,791.7,797.1,753.85,773.35,1620
2024-03-04 15:15:00,781.95,824.7,755.6,769.65,6270
2024-03-05 09:15:00,840.0,870.0,803.65,813.65,2942
2024-03-05 09:30:00,809.35,818.55,778.4,778.4,1845
2024-03-05 09:45:00,786.3,806.0,771.3,789.55,1095
2024-03-05 10:00:00,793.7,815.0,784.3,800.0,1485
2024-03-05 10:15:00,804.4,841.7,799.35,802.55,4140
2024-03-05 10:30:00,806.3,821.95,792.05,795.0,945
2024-03-05 10:45:00,798.15,808.2,766.0,769.6,645
2024-03-05 11:00:00,769.85,794.2,755.95,784.9,1170
2024-03-05 11:15:00,790.3,822.45,785.4,795.2,2115
2024-03-05 11:30:00,791.95,791.95,770.45,770.45,780
2024-03-05 11:45:00,769.6,769.6,740.0,746.55,2790
2024-03-05 12:00:00,742.55,760.15,736.0,758.0,1455
2024-03-05 12:15:00,762.05,767.9,748.15,765.5,2415
2024-03-05 12:30:00,767.35,772.1,733.0,733.0,1155
2024-03-05 12:45:00,727.75,729.7,593.0,599.25,15645
2024-03-05 13:00:00,600.7,647.75,591.8,629.5,9690
2024-03-05 13:15:00,618.1,640.0,610.0,625.7,4665
2024-03-05 13:30:00,625.7,630.0,610.75,630.0,2595
2024-03-05 13:45:00,629.55,701.05,622.4,665.15,12405
2024-03-05 14:00:00,662.45,685.4,650.0,666.75,7755
2024-03-05 14:15:00,664.65,665.15,610.0,651.0,5775
2024-03-05 14:30:00,649.4,665.55,611.0,630.0,8985
2024-03-05 14:45:00,630.2,639.85,608.4,631.7,4140
2024-03-05 15:00:00,631.6,649.0,608.0,630.55,7500
2024-03-05 15:15:00,627.8,636.45,619.65,630.25,10620
2024-03-05 15:30:00,630.9,630.9,630.9,630.9,75
2024-03-06 09:15:00,700.9,700.95,643.0,652.3,12348
2024-03-06 09:30:00,657.5,696.3,536.85,536.85,18930
2024-03-06 09:45:00,536.85,600.85,517.25,600.55,10620
2024-03-06 10:00:00,601.05,602.4,513.3,526.2,17505
2024-03-06 10:15:00,520.65,555.0,492.05,545.0,13710
2024-03-06 10:30:00,540.0,555.0,525.95,528.0,5985
2024-03-06 10:45:00,531.0,562.5,530.0,550.0,4560
2024-03-06 11:00:00,547.5,549.65,508.05,535.3,3315
2024-03-06 11:15:00,538.5,546.05,515.05,515.05,2625
2024-03-06 11:30:00,516.3,554.85,516.3,546.65,3480
2024-03-06 11:45:00,548.0,561.75,530.0,543.0,3090
2024-03-06 12:00:00,545.0,565.75,529.6,529.6,3030
2024-03-06 12:15:00,530.9,543.5,520.0,522.05,2205
2024-03-06 12:30:00,520.0,529.6,513.05,524.75,1905
2024-03-06 12:45:00,525.4,531.1,520.0,525.45,1425
2024-03-06 13:00:00,523.55,533.4,501.6,501.6,2805
2024-03-06 13:15:00,507.0,518.75,506.85,507.75,3990
2024-03-06 13:30:00,517.1,517.1,488.95,501.85,3315
2024-03-06 13:45:00,500.0,500.0,480.0,486.15,1425
2024-03-06 14:00:00,485.0,487.7,468.95,468.95,1485
2024-03-06 14:15:00,475.6,489.85,473.55,487.35,975
2024-03-06 14:30:00,488.75,488.75,464.8,480.05,2475
2024-03-06 14:45:00,479.2,498.5,476.4,496.55,2610
2024-03-06 15:00:00,498.9,554.55,485.0,530.85,9015
2024-03-06 15:15:00,532.7,539.0,503.8,527.65,10440
2024-03-06 15:30:00,527.7,527.7,527.7,527.7,45
2024-03-07 09:15:00,519.3,545.85,499.0,541.8,6272
2024-03-07 09:30:00,543.0,561.2,521.25,538.25,6720
2024-03-07 09:45:00,535.0,568.55,530.0,551.9,6105
2024-03-07 10:00:00,552.8,555.0,515.0,521.0,3825
2024-03-07 10:15:00,527.8,527.8,500.6,510.85,2685
2024-03-07 10:30:00,506.1,562.65,498.0,559.1,2985
2024-03-07 10:45:00,559.1,590.0,559.1,576.15,7290
2024-03-07 11:00:00,575.9,580.15,513.6,534.8,2025
2024-03-07 11:15:00,532.15,537.25,519.9,536.0,600
2024-03-07 11:30:00,531.0,536.4,517.15,529.6,765
2024-03-07 11:45:00,530.0,543.05,529.9,530.0,1380
2024-03-07 12:00:00,531.35,553.15,531.2,548.85,1050
2024-03-07 12:15:00,554.4,570.0,542.85,554.6,1320
2024-03-07 12:30:00,558.05,558.05,531.9,549.45,435
2024-03-07 12:45:00,549.8,560.0,549.8,560.0,720
2024-03-07 13:00:00,562.5,562.5,535.4,538.4,540
2024-03-07 13:15:00,530.0,548.9,525.7,544.6,855
2024-03-07 13:30:00,538.6,539.0,520.0,532.35,1080
2024-03-07 13:45:00,526.1,526.75,510.0,515.0,795
2024-03-07 14:00:00,510.0,530.0,510.0,522.8,450
2024-03-07 14:15:00,522.15,529.35,477.65,477.65,3465
2024-03-07 14:30:00,477.5,505.55,466.2,499.75,3960
2024-03-07 14:45:00,495.8,519.3,495.8,503.4,705
2024-03-07 15:00:00,500.8,543.5,484.25,520.15,4860
2024-03-07 15:15:00,530.3,569.95,526.0,568.0,10425
