datetime,open,high,low,close,volume
2024-11-14 09:15:00,904.9,1036.75,904.0,940.0,91412
2024-11-14 09:30:00,944.6,1046.55,872.3,974.9,44370
2024-11-14 09:45:00,978.45,1033.0,954.0,1000.5,21585
2024-11-14 10:00:00,1009.6,1120.35,983.6,1052.65,40875
2024-11-14 10:15:00,1045.9,1103.4,1017.15,1051.0,14610
2024-11-14 10:30:00,1051.0,1081.75,888.25,940.15,20985
2024-11-14 10:45:00,943.8,948.45,817.9,840.15,34785
2024-11-14 11:00:00,836.1,858.0,702.95,721.6,130245
2024-11-14 11:15:00,725.65,811.65,719.7,798.3,157590
2024-11-14 11:30:00,799.85,858.2,768.75,831.8,113295
2024-11-14 11:45:00,831.5,853.25,758.8,851.05,78075
2024-11-14 12:00:00,852.95,949.2,852.95,947.3,94125
2024-11-14 12:15:00,948.2,952.4,831.35,861.05,38640
2024-11-14 12:30:00,860.3,861.5,800.15,842.35,34515
2024-11-14 12:45:00,842.7,939.4,820.8,866.25,44895
2024-11-14 13:00:00,867.35,896.45,823.05,883.2,27615
2024-11-14 13:15:00,878.85,918.5,844.55,871.55,19350
2024-11-14 13:30:00,871.5,875.95,778.0,799.9,28410
2024-11-14 13:45:00,807.9,839.0,781.55,825.0,32040
2024-11-14 14:00:00,819.45,856.25,788.4,812.25,61905
2024-11-14 14:15:00,816.2,816.2,756.05,777.0,27150
2024-11-14 14:30:00,780.6,797.25,739.4,753.85,29535
2024-11-14 14:45:00,750.15,786.0,737.8,782.85,27435
2024-11-14 15:00:00,781.65,827.5,712.0,773.95,50220
2024-11-14 15:15:00,779.75,796.0,769.0,786.45,45390
2024-11-18 09:15:00,807.05,843.35,757.3,801.15,78137
2024-11-18 09:30:00,798.6,856.55,690.0,729.0,104550
2024-11-18 09:45:00,728.0,838.15,728.0,805.2,89625
2024-11-18 10:00:00,809.1,881.7,794.2,794.2,59775
2024-11-18 10:15:00,785.6,851.5,785.6,792.6,39870
2024-11-18 10:30:00,786.45,805.0,752.75,752.75,35025
2024-11-18 10:45:00,759.35,810.0,731.55,810.0,42030
2024-11-18 11:00:00,808.15,811.8,757.7,762.0,34425
2024-11-18 11:15:00,765.1,820.0,754.75,815.4,26145
2024-11-18 11:30:00,811.0,840.9,786.0,825.7,22335
2024-11-18 11:45:00,824.9,854.0,808.4,853.05,18795
2024-11-18 12:00:00,848.75,880.0,828.7,853.5,28635
2024-11-18 12:15:00,859.1,926.75,841.75,912.25,28845
2024-11-18 12:30:00,911.5,915.75,849.3,855.8,26745
2024-11-18 12:45:00,853.55,885.25,816.15,831.55,27225
2024-11-18 13:00:00,833.75,868.0,828.25,858.0,15915
2024-11-18 13:15:00,862.75,865.0,806.5,820.9,19035
2024-11-18 13:30:00,821.2,836.55,803.35,816.05,16515
2024-11-18 13:45:00,815.5,854.4,808.5,847.5,13425
2024-11-18 14:00:00,853.5,859.8,822.6,822.6,20895
2024-11-18 14:15:00,823.45,833.8,793.2,802.75,27525
2024-11-18 14:30:00,797.0,810.9,769.1,801.1,33750
2024-11-18 14:45:00,800.1,822.4,782.45,790.95,26580
2024-11-18 15:00:00,795.0,821.65,778.5,809.6,20595
2024-11-18 15:15:00,810.8,875.0,796.05,802.45,43515
2024-11-19 09:15:00,899.55,951.0,874.65,941.15,42512
2024-11-19 09:30:00,938.85,1120.4,919.5,1114.85,23295
2024-11-19 09:45:00,1115.2,1170.45,1027.55,1059.7,11235
2024-11-19 10:00:00,1073.65,1104.55,1048.55,1093.9,6540
2024-11-19 10:15:00,1087.35,1205.55,1070.35,1199.6,12420
2024-11-19 10:30:00,1200.0,1225.0,1115.55,1128.75,5040
2024-11-19 10:45:00,1127.15,1157.05,1083.95,1154.55,3330
2024-11-19 11:00:00,1171.25,1203.95,1144.75,1197.15,3105
2024-11-19 11:15:00,1200.0,1231.1,1169.1,1213.05,3000
2024-11-19 11:30:00,1207.4,1255.5,1195.2,1200.65,2625
2024-11-19 11:45:00,1214.0,1222.1,1190.35,1197.9,1725
2024-11-19 12:00:00,1166.5,1185.25,1143.35,1172.9,1050
2024-11-19 12:15:00,1179.9,1195.0,1164.35,1172.0,1860
2024-11-19 12:30:00,1173.05,1177.05,1154.85,1162.0,525
2024-11-19 12:45:00,1153.6,1197.1,1147.05,1196.15,1050
2024-11-19 13:00:00,1194.55,1220.85,1186.15,1220.0,510
2024-11-19 13:15:00,1218.55,1258.05,1203.95,1215.65,1050
2024-11-19 13:30:00,1215.65,1232.8,1200.1,1201.0,1275
2024-11-19 13:45:00,1211.0,1218.0,1210.15,1213.9,135
2024-11-19 14:00:00,1191.95,1191.95,1081.4,1096.75,2085
2024-11-19 14:15:00,1114.55,1141.65,1089.05,1096.4,1185
2024-11-19 14:30:00,1105.0,1105.0,1033.6,1045.0,1110
2024-11-19 14:45:00,1044.3,1052.0,893.7,903.2,15255
2024-11-19 15:00:00,885.2,967.55,870.55,885.8,17010
2024-11-19 15:15:00,882.6,908.2,824.3,845.3,23745
2024-11-21 09:15:00,855.0,855.0,632.0,657.65,128582
2024-11-21 09:30:00,667.95,669.5,422.1,472.15,960390
2024-11-21 09:45:00,470.9,543.6,467.6,508.7,1018020
2024-11-21 10:00:00,506.4,613.55,476.1,531.05,831345
2024-11-21 10:15:00,530.4,616.15,513.75,588.8,396015
2024-11-21 10:30:00,585.15,610.9,520.95,540.9,253890
2024-11-21 10:45:00,537.05,596.75,511.1,592.0,294150
2024-11-21 11:00:00,592.8,662.2,584.2,615.75,278190
2024-11-21 11:15:00,614.3,702.95,612.2,662.25,193740
2024-11-21 11:30:00,661.65,751.05,661.65,740.2,189570
2024-11-21 11:45:00,739.6,816.65,694.9,790.55,144135
2024-11-21 12:00:00,797.1,913.45,796.8,837.65,111405
2024-11-21 12:15:00,837.8,901.9,808.2,827.4,54690
2024-11-21 12:30:00,827.65,872.0,768.9,848.55,51060
2024-11-21 12:45:00,848.4,858.6,647.25,647.25,74895
2024-11-21 13:00:00,650.3,752.45,623.55,743.95,127935
2024-11-21 13:15:00,737.8,856.25,715.5,841.25,93945
2024-11-21 13:30:00,835.85,862.0,787.6,810.0,44475
2024-11-21 13:45:00,809.6,840.1,783.1,827.85,44010
2024-11-21 14:00:00,820.0,825.8,751.15,785.75,42165
2024-11-21 14:15:00,785.7,835.0,774.4,802.9,43965
2024-11-21 14:30:00,803.35,803.35,696.45,735.8,50745
2024-11-21 14:45:00,737.8,739.25,657.55,668.05,55695
2024-11-21 15:00:00,669.0,727.85,643.6,722.7,77400
2024-11-21 15:15:00,720.55,799.0,711.6,780.6,80655
