datetime,open,high,low,close,volume
2020-01-20 09:15:00,360.85,363.7,360.85,363.7,227
2020-01-20 09:30:00,331.9,331.9,322.0,322.0,225
2020-01-20 09:45:00,315.0,315.0,315.0,315.0,75
2020-01-20 10:00:00,298.8,298.8,298.8,298.8,75
2020-01-20 10:15:00,287.75,287.75,287.75,287.75,75
2020-01-20 11:15:00,280.0,280.95,275.85,275.85,900
2020-01-20 11:30:00,275.0,275.0,275.0,275.0,150
2020-01-20 12:15:00,275.0,283.8,275.0,283.8,150
2020-01-20 12:30:00,278.85,278.85,278.85,278.85,75
2020-01-20 12:45:00,271.1,271.1,268.5,268.5,225
2020-01-20 13:00:00,257.4,257.4,257.4,257.4,150
2020-01-20 13:30:00,257.4,260.05,257.4,260.05,300
2020-01-20 13:45:00,261.0,261.0,256.8,256.8,1275
2020-01-20 14:15:00,255.0,255.0,245.0,245.0,225
2020-01-20 14:45:00,245.0,249.0,245.0,245.3,750
2020-01-20 15:00:00,249.0,249.0,241.0,241.0,150
2020-01-20 15:15:00,241.0,241.0,241.0,241.0,150
2020-01-21 09:15:00,198.65,202.05,192.0,202.05,1276
2020-01-21 09:30:00,202.05,202.05,202.05,202.05,75
2020-01-21 09:45:00,208.5,208.5,208.5,208.5,75
2020-01-21 10:30:00,208.5,208.5,208.5,208.5,75
2020-01-21 10:45:00,193.55,193.55,193.55,193.55,75
2020-01-21 11:00:00,191.8,191.8,191.8,191.8,150
2020-01-21 11:15:00,197.5,197.5,193.0,193.0,225
2020-01-21 11:30:00,195.0,205.95,195.0,205.95,450
2020-01-21 11:45:00,207.0,208.0,207.0,208.0,150
2020-01-21 12:00:00,216.4,216.4,216.4,216.4,75
2020-01-21 12:45:00,216.4,216.4,216.4,216.4,75
2020-01-21 13:15:00,202.6,202.6,202.6,202.6,75
2020-01-21 14:00:00,191.0,191.0,191.0,191.0,75
2020-01-21 14:15:00,182.0,182.0,182.0,182.0,75
2020-01-21 14:30:00,182.0,200.0,182.0,200.0,450
2020-01-21 15:00:00,193.25,193.25,193.25,193.25,75
2020-01-21 15:15:00,188.0,192.0,185.3,185.3,1875
2020-01-22 09:15:00,213.0,213.0,213.0,213.0,301
2020-01-22 09:30:00,204.0,204.0,204.0,204.0,75
2020-01-22 10:15:00,185.5,185.5,157.0,160.0,2175
2020-01-22 10:30:00,158.0,162.05,153.65,162.0,600
2020-01-22 10:45:00,169.0,169.0,165.05,165.05,525
2020-01-22 11:00:00,171.0,171.4,164.95,165.0,825
2020-01-22 11:15:00,164.0,164.3,159.3,159.3,1125
2020-01-22 11:30:00,165.25,166.75,160.65,160.65,225
2020-01-22 11:45:00,163.15,163.15,152.6,153.5,525
2020-01-22 12:00:00,158.8,158.8,151.0,151.0,375
2020-01-22 12:15:00,151.0,161.2,151.0,161.2,300
2020-01-22 12:30:00,160.0,160.0,160.0,160.0,75
2020-01-22 12:45:00,160.0,160.0,160.0,160.0,75
2020-01-22 13:00:00,161.05,161.05,160.0,160.0,675
2020-01-22 13:15:00,150.55,155.4,150.55,155.4,300
2020-01-22 13:30:00,158.8,158.8,153.65,153.65,450
2020-01-22 13:45:00,153.4,153.4,153.25,153.25,525
2020-01-22 14:00:00,151.2,151.2,133.9,135.85,3900
2020-01-22 14:15:00,137.35,137.35,125.0,134.2,21000
2020-01-22 14:30:00,134.5,140.35,130.0,136.0,6150
2020-01-22 14:45:00,134.5,152.5,134.1,146.4,8250
2020-01-22 15:00:00,147.3,150.15,144.0,146.0,6375
2020-01-22 15:15:00,144.0,148.85,140.0,148.85,5475
2020-01-23 09:15:00,131.1,150.15,118.25,148.0,25727
2020-01-23 09:30:00,148.0,182.15,143.6,173.0,13125
2020-01-23 09:45:00,172.55,176.9,168.5,174.65,3225
2020-01-23 10:00:00,175.65,175.65,167.75,167.75,1875
2020-01-23 10:15:00,167.0,172.65,160.0,161.4,2175
2020-01-23 10:30:00,158.85,159.8,155.0,155.0,1200
2020-01-23 10:45:00,150.1,150.1,145.0,146.5,1125
2020-01-23 11:00:00,144.0,144.0,131.1,133.0,8025
2020-01-23 11:15:00,131.9,144.25,129.0,140.0,12900
2020-01-23 11:30:00,139.95,151.0,138.95,147.0,3975
2020-01-23 11:45:00,146.7,151.2,145.8,147.3,3300
2020-01-23 12:00:00,147.2,151.25,142.0,151.25,1875
2020-01-23 12:15:00,154.0,163.6,151.7,158.6,4200
2020-01-23 12:30:00,159.55,175.55,159.0,170.6,6375
2020-01-23 12:45:00,170.0,172.9,166.85,171.8,1800
2020-01-23 13:00:00,174.45,189.8,173.3,185.0,8475
2020-01-23 13:15:00,185.85,192.0,177.0,180.5,3750
2020-01-23 13:30:00,178.9,178.9,173.95,173.95,600
2020-01-23 13:45:00,174.95,175.65,169.6,169.6,1350
2020-01-23 14:00:00,173.2,177.7,168.3,169.75,1275
2020-01-23 14:30:00,169.75,172.85,165.95,166.05,1725
2020-01-23 14:45:00,163.75,169.8,162.75,168.6,4650
2020-01-23 15:00:00,170.7,182.0,170.7,173.15,6525
2020-01-23 15:15:00,174.6,175.6,168.9,175.55,6900
2020-01-24 09:15:00,188.9,188.9,144.2,161.35,47401
2020-01-24 09:30:00,161.15,204.25,160.2,200.4,42300
2020-01-24 09:45:00,204.25,204.25,188.75,197.0,9450
2020-01-24 10:00:00,197.1,213.3,192.2,210.0,9150
2020-01-24 10:15:00,210.35,223.2,210.35,219.15,15150
2020-01-24 10:30:00,220.0,222.05,213.5,221.55,13350
2020-01-24 10:45:00,216.9,217.95,212.4,212.4,5025
2020-01-24 11:00:00,215.0,221.8,212.65,215.5,4950
2020-01-24 11:15:00,213.0,216.6,206.65,208.5,4650
2020-01-24 11:30:00,210.05,215.2,203.2,215.2,5325
2020-01-24 11:45:00,217.95,219.0,209.3,209.3,2700
2020-01-24 12:00:00,211.65,212.95,209.05,210.95,2850
2020-01-24 12:15:00,210.25,216.05,206.9,215.7,2850
2020-01-24 12:30:00,214.9,216.05,211.7,214.85,2100
2020-01-24 12:45:00,211.25,216.0,210.55,216.0,2550
2020-01-24 13:00:00,214.95,228.4,214.3,226.35,5175
2020-01-24 13:15:00,226.85,226.9,221.5,224.55,3825
2020-01-24 13:30:00,226.5,238.4,226.25,232.2,7650
2020-01-24 13:45:00,234.9,239.35,231.0,239.35,3900
2020-01-24 14:00:00,241.45,249.15,241.45,249.15,8400
2020-01-24 14:15:00,247.7,251.1,239.85,239.85,4275
2020-01-24 14:30:00,236.2,245.4,232.7,244.55,6375
2020-01-24 14:45:00,243.35,249.8,241.95,241.95,3900
2020-01-24 15:00:00,240.0,240.0,230.0,231.35,6900
2020-01-24 15:15:00,232.65,236.25,231.15,232.75,8175
2020-01-27 09:15:00,150.0,165.0,132.6,148.05,57301
2020-01-27 09:30:00,147.05,169.0,139.8,165.35,41175
2020-01-27 09:45:00,164.45,169.35,149.9,154.75,18150
2020-01-27 10:00:00,155.3,177.6,153.45,168.35,10725
2020-01-27 10:15:00,169.0,174.4,167.4,172.5,4350
2020-01-27 10:30:00,170.6,173.0,159.3,160.05,7350
2020-01-27 10:45:00,159.25,163.9,156.55,159.0,4200
2020-01-27 11:00:00,163.0,166.3,153.45,156.75,4125
2020-01-27 11:15:00,157.0,160.45,152.6,154.95,5025
2020-01-27 11:30:00,154.0,156.3,151.25,151.8,7875
2020-01-27 11:45:00,154.45,163.9,154.45,159.05,5175
2020-01-27 12:00:00,160.65,163.0,154.8,158.95,4950
2020-01-27 12:15:00,159.2,162.85,155.95,160.85,4650
2020-01-27 12:30:00,163.0,166.7,160.5,160.5,6225
2020-01-27 12:45:00,159.0,161.05,151.1,155.65,2700
2020-01-27 13:00:00,150.85,151.95,140.6,140.85,15975
2020-01-27 13:15:00,142.6,150.6,140.85,145.0,8775
2020-01-27 13:30:00,142.35,150.0,134.05,137.9,13950
2020-01-27 13:45:00,139.0,148.7,135.0,147.65,8925
2020-01-27 14:00:00,144.9,146.45,138.25,138.25,8775
2020-01-27 14:15:00,136.3,142.55,135.0,136.4,4875
2020-01-27 14:30:00,137.65,139.3,115.3,123.0,42675
2020-01-27 14:45:00,122.7,122.7,109.5,114.35,63975
2020-01-27 15:00:00,113.0,121.0,111.85,113.05,31950
2020-01-27 15:15:00,113.35,113.35,107.45,108.25,91950
2020-01-28 09:15:00,110.35,118.1,86.65,112.85,254401
2020-01-28 09:30:00,111.9,132.2,111.9,123.2,119850
2020-01-28 09:45:00,125.25,134.8,117.6,119.5,59325
2020-01-28 10:00:00,119.3,121.2,95.65,104.45,154650
2020-01-28 10:15:00,104.4,107.95,93.0,95.3,87375
2020-01-28 10:30:00,93.8,103.0,90.0,101.1,124200
2020-01-28 10:45:00,101.3,111.8,100.15,107.35,88575
2020-01-28 11:00:00,107.2,112.0,97.5,99.25,81300
2020-01-28 11:15:00,99.8,106.0,99.5,105.0,57525
2020-01-28 11:30:00,104.8,108.4,102.0,103.3,54825
2020-01-28 11:45:00,102.75,108.0,99.0,102.0,35400
2020-01-28 12:00:00,102.65,119.5,101.8,117.25,81375
2020-01-28 12:15:00,117.65,118.6,110.2,114.2,52725
2020-01-28 12:30:00,114.4,114.85,97.7,99.1,91125
2020-01-28 12:45:00,99.1,105.5,95.0,104.05,88125
2020-01-28 13:00:00,104.1,117.8,103.9,113.95,99225
2020-01-28 13:15:00,115.0,116.9,105.25,106.65,53925
2020-01-28 13:30:00,105.5,105.5,98.05,101.2,96975
2020-01-28 13:45:00,101.0,103.35,86.3,92.0,178425
2020-01-28 14:00:00,90.55,90.75,70.25,73.4,513525
2020-01-28 14:15:00,73.25,74.1,63.2,65.55,775350
2020-01-28 14:30:00,65.0,66.0,57.8,61.55,1077750
2020-01-28 14:45:00,61.65,63.0,50.9,57.6,1629750
2020-01-28 15:00:00,58.1,70.55,53.35,69.9,1750050
2020-01-28 15:15:00,69.7,71.25,64.65,67.7,1045800
2020-01-28 15:30:00,69.0,69.0,69.0,69.0,150
2020-01-29 09:15:00,79.8,103.2,71.2,99.75,1037102
2020-01-29 09:30:00,100.25,107.0,92.0,105.55,360150
2020-01-29 09:45:00,106.45,113.15,103.75,109.05,244650
2020-01-29 10:00:00,108.15,111.95,104.0,106.4,220950
2020-01-29 10:15:00,106.35,106.95,93.55,102.6,204375
2020-01-29 10:30:00,102.35,127.65,102.25,118.9,296400
2020-01-29 10:45:00,119.7,122.5,114.95,120.6,57900
2020-01-29 11:00:00,120.9,124.8,116.65,118.65,76275
2020-01-29 11:15:00,118.3,118.3,110.2,110.55,84375
2020-01-29 11:30:00,111.0,120.85,111.0,119.5,80925
2020-01-29 11:45:00,119.85,122.3,115.75,119.3,39900
2020-01-29 12:00:00,119.0,120.25,116.0,118.15,29025
2020-01-29 12:15:00,117.4,122.9,111.9,112.5,64950
2020-01-29 12:30:00,111.9,116.75,102.5,116.75,129150
2020-01-29 12:45:00,116.65,118.1,110.5,112.7,47625
2020-01-29 13:00:00,114.0,117.0,109.2,114.85,31725
2020-01-29 13:15:00,114.85,116.0,104.5,113.3,46200
2020-01-29 13:30:00,112.95,112.95,64.0,80.15,956775
2020-01-29 13:45:00,79.0,138.0,79.0,124.05,673125
2020-01-29 14:00:00,124.1,132.9,119.1,123.65,111525
2020-01-29 14:15:00,123.6,130.25,115.45,123.05,87300
2020-01-29 14:30:00,123.45,127.9,76.3,79.45,548925
2020-01-29 14:45:00,79.85,94.85,75.6,83.45,348150
2020-01-29 15:00:00,83.9,89.2,68.65,85.85,289950
2020-01-29 15:15:00,86.0,90.0,79.3,79.3,183900
2020-01-30 09:15:00,79.3,79.3,37.0,39.15,1855651
2020-01-30 09:30:00,39.3,40.2,28.55,33.25,2036400
2020-01-30 09:45:00,33.05,40.5,33.05,36.1,1160850
2020-01-30 10:00:00,36.0,36.1,23.7,28.0,2339700
2020-01-30 10:15:00,28.0,29.55,20.25,23.55,1665000
2020-01-30 10:30:00,23.45,24.25,18.05,20.25,2443950
2020-01-30 10:45:00,20.4,23.95,20.4,22.15,1657500
